1 0 0 0
2 10 0 0
3 10 1 0
4 0 1 0
5 0.6666666666660885 0 0
6 1.333333333332105 0 0
7 1.999999999996825 0 0
8 2.666666666661544 0 0
9 3.333333333326264 0 0
10 3.999999999991019 0 0
11 4.66666666665856 0 0
12 5.33333333332624 0 0
13 5.99999999999392 0 0
14 6.666666666661599 0 0
15 7.33333333332928 0 0
16 7.999999999996961 0 0
17 8.666666666664639 0 0
18 9.333333333332321 0 0
19 10 0.4999999999986942 0
20 9.333333333333332 1 0
21 8.666666666666664 1 0
22 7.999999999999996 1 0
23 7.333333333333328 1 0
24 6.666666666666661 1 0
25 5.999999999999995 1 0
26 5.333333333333329 1 0
27 4.666666666666663 1 0
28 3.999999999999996 1 0
29 3.33333333333333 1 0
30 2.666666666666665 1 0
31 1.999999999999996 1 0
32 1.333333333333332 1 0
33 0.6666666666666661 1 0
34 0 0.5000000000020591 0
35 1.018518518517775 0.4969135802467837 0
36 1.666666666665003 0.4999999999997878 0
37 2.33333333333028 0.4999999999995098 0
38 8.981481481481074 0.5030864197532305 0
39 2.999999999995476 0.4999999999991683 0
40 8.333333333332668 0.500000000000317 0
41 7.666666666665762 0.5000000000004956 0
42 3.666666666660581 0.4999999999986927 0
43 6.999999999998983 0.5000000000007489 0
44 6.333333333331814 0.5000000000007702 0
45 4.333333333327598 0.4999999999989216 0
46 5.666666666665199 0.5000000000011241 0
47 4.999999999997196 0.5000000000005795 0
48 0.4999999999994859 0.4722222222218439 0
49 9.500000000000044 0.5277777777777615 0
